,itemId,Subject,Date,Format,Title,Description,Rights,Identifier,Creator,Coverage,Relation,Type
811,6294,Settlement Related Sites,,Quarter Plate Glass Negative,Rock and standing stones.,Rock and standing stones.,Morrab Library,O.815,Stanley Opie,"Carn Brea, Camborne",,
812,6295,Settlement Related Sites,,Quarter Plate Glass Negative,Rocks and standing stones.,Rocks and standing stones.,Morrab Library,O.816,Stanley Opie,"Carn Brea, Camborne",,
813,6296,Settlement Related Sites,,Quarter Plate Glass Negative,Rocks and standing stones.,Rocks and standing stones.,Morrab Library,O.817,Stanley Opie,"Carn Brea, Camborne",,
814,6297,Settlement Related Sites,,Quarter Plate Glass Negative,Rocks and standing stones.,Rocks and standing stones.,Morrab Library,O.818,Stanley Opie,"Carn Brea, Camborne",,
815,6298,Settlement Related Sites,,Quarter Plate Glass Negative,Rock formation and standing stone.,Rock formation and standing stone.,Morrab Library,O.819,Stanley Opie,"Carn Brea, Camborne",,
816,6299,Settlement Related Sites,,Quarter Plate Glass Negative,Old plan of 'Karnbre' (Carn Brea).,Old plan of 'Karnbre' (Carn Brea).,Morrab Library,O.820,Stanley Opie,"Carn Brea, Camborne",,
817,6300,Settlement Related Sites,,Quarter Plate Glass Negative,Old plan of 'Karnbre' (Carn Brea). From Borlase's 'Antiquities of Cornwall',Old plan of 'Karnbre' (Carn Brea). From Borlase's 'Antiquities of Cornwall',Morrab Library,O.821,Stanley Opie,"Carn Brea, Camborne",,
818,6301,Settlement Related Sites,,Quarter Plate Glass Negative,Terrace site.,Terrace site.,Morrab Library,O.822,Stanley Opie,"St. Agnes, Isles of Scilly",,
819,6302,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Mahale,Carn Mahale.,Morrab Library,O.823,Stanley Opie,,,
820,6303,Settlement Related Sites,,Quarter Plate Glass Negative,Hut Circle,Hut Circle.,Morrab Library,O.824,Stanley Opie,"Gugh, Isles of Scilly",,
821,6304,Settlement Related Sites,,Quarter Plate Glass Negative,"Unidentified stone monument, Isles of Scilly",,Morrab Library,O.825,Stanley Opie,"Samson, Isles of Scilly",,
822,6305,Settlement Related Sites,,Quarter Plate Glass Negative,Kitchen midden .,Kitchen midden .,Morrab Library,O.826,Stanley Opie,"Samson, Isles of Scilly",,
823,6306,Settlement Related Sites,1930-1939,Quarter Plate Glass Negative,Visitors outside House 7 at Chysauster,Site of iron age hut.,Morrab Library,O.827,Stanley Opie,"Chysauster Village, New Mill, nr. Penzance",,
824,6307,Settlement Related Sites,1931-1932,Quarter Plate Glass Negative,House at Chysauster Ancient Village,,Morrab Library,O.828,Stanley Opie,"Chysauster Village, New Mill, nr. Penzance",,
825,6308,Settlement Related Sites,,Quarter Plate Glass Negative,House at Chysauster Ancient Village,,Morrab Library,O.829,Stanley Opie,"Chysauster Village, New Mill, nr. Penzance",,
826,6309,Settlement Related Sites,,Quarter Plate Glass Negative,"Hearth or forge feature in House 3, Chysauster",This hearth or forge feature has just been exposed during excavation within house 3 at Chysauster. The field wall in the background was removed by Kendrick and Hencken in about 1930.,Morrab Library,O.830,Stanley Opie,"Chysauster Village, New Mill, nr. Penzance",,
827,6310,Settlement Related Sites,1931-1932,Quarter Plate Glass Negative,Excavation at Chysauster Ancient Village,,Morrab Library,O.831,Stanley Opie,"Chysauster Village, New Mill, nr. Penzance",,
828,6311,Settlement Related Sites,1930-1938,Quarter Plate Glass Negative,Chysauster Ancient Village,,Morrab Library,O.832,Stanley Opie,"Chysauster Village, New Mill, nr. Penzance",,
829,6312,Settlement Related Sites,,Quarter Plate Glass Negative,Entrance to Romano-British house at Chysauster,This lintel no longer survives.,Morrab Library,O.833,Stanley Opie,"Chysauster Village, New Mill, nr. Penzance",,
830,6313,Settlement Related Sites,,Quarter Plate Glass Negative,Entrance to house at Chysauster,,Morrab Library,O.834,Stanley Opie,"Chysauster Village, New Mill, nr. Penzance",,
831,6314,Settlement Related Sites,,Quarter Plate Glass Negative,Terraces.,Terraces.,Morrab Library,O.835,Stanley Opie,"Tregiffian, nr. Sennen, Land's End",,
832,6315,Settlement Related Sites,,Quarter Plate Glass Negative,Terraces.,Terraces.,Morrab Library,O.836,Stanley Opie,"Tregiffian, nr. Sennen, Land's End",,
833,6316,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Kenidjack.,Carn Kenidjack.,Morrab Library,O.837,Stanley Opie,"Pendeen, nr. Land's End",,
834,6317,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Kenidjack.,Carn Kenidjack.,Morrab Library,O.838,Stanley Opie,"Pendeen, nr. Land's End",,
835,6318,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Kenidjack.,Carn Kenidjack.,Morrab Library,O.839,Stanley Opie,"Pendeen, nr. Land's End",,
836,6319,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Kenidjack.,Carn Kenidjack.,Morrab Library,O.840,Stanley Opie,"Pendeen, nr. Land's End",,
837,6320,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Kenidjack.,Carn Kenidjack.,Morrab Library,O.841,Stanley Opie,"Pendeen, nr. Land's End",,
838,6321,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Kenidjack.,Carn Kenidjack.,Morrab Library,O.842,Stanley Opie,"Pendeen, nr. Land's End",,
839,6322,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Kenidjack.,Carn Kenidjack.,Morrab Library,O.843,Stanley Opie,"Pendeen, nr. Land's End",,
840,6323,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Kenidjack.,Carn Kenidjack.,Morrab Library,O.844,Stanley Opie,"Pendeen, nr. Land's End",,
841,6324,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Kenidjack.,Carn Kenidjack.,Morrab Library,O.845,Stanley Opie,"Pendeen, nr. Land's End",,
842,6325,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Kenidjack.,Carn Kenidjack.,Morrab Library,O.846,Stanley Opie,"Pendeen, nr. Land's End",,
843,6326,Settlement Related Sites,,Quarter Plate Glass Negative,Carn Galver.,Carn Galver.,Morrab Library,O.847,Stanley Opie,"nr. Morvah, Land's End",,
844,6327,Settlement Related Sites,,Quarter Plate Glass Negative,Terraces at Gurnard's Head.,Terraces at Gurnard's Head.,Morrab Library,O.848,Stanley Opie,"Zennor, nr. St. Ives",,
845,6328,Settlement Related Sites,,Quarter Plate Glass Negative,Drawing/plan of Beehive hut.,Drawing/plan of Beehive hut.,Morrab Library,O.849,Stanley Opie,Treen. nr. Land's End,,
846,6329,Settlement Related Sites,,Quarter Plate Glass Negative,Drawing/plan of Bosullow Crellas settlement.,Drawing/plan of Bosullow Crellas settlement.,Morrab Library,O.850,Stanley Opie,"Morvah, nr. Land's End",,
847,6330,Settlement Related Sites,,Quarter Plate Glass Negative,Drawing/plan of a hut at Bosullow Crellas settlement.,Drawing/plan of a hut at Bosullow Crellas settlement.,Morrab Library,O.851,Stanley Opie,"Morvah, nr. Land's End",,
848,6331,Settlement Related Sites,,Quarter Plate Glass Negative,Drawing/plan of a hut at Bosullow Crellas settlement.,Drawing/plan of a hut at Bosullow Crellas settlement.,Morrab Library,O.852,Stanley Opie,"Morvah, nr. Land's End",,
849,6332,Settlement Related Sites,,Quarter Plate Glass Negative,Penhale hut circle.,Penhale hut circle.,Morrab Library,O.853,Stanley Opie,"nr. Mullion, The Lizard",,
850,6333,Settlement Related Sites,,Quarter Plate Glass Negative,Major Farm Roman villa,Roman villa.,Morrab Library,O.854,Stanley Opie,"Magor, Illogan, nr. Redruth",,
851,6334,Settlement Related Sites,,Quarter Plate Glass Negative,Excavation at the Roman Villa.,Excavation at the Roman Villa.,Morrab Library,O.855,Stanley Opie,"Magor, Illogan, nr. Redruth",,
852,6335,Settlement Related Sites,,Quarter Plate Glass Negative,Excavation at the Roman Villa.,Excavation at the Roman Villa.,Morrab Library,O.856,Stanley Opie,"Magor, Illogan, nr. Redruth",,
853,6336,Settlement Related Sites,,Quarter Plate Glass Negative,Excavation at the Roman Villa.,Excavation at the Roman Villa.,Morrab Library,O.857,Stanley Opie,"Magor, Illogan, nr. Redruth",,
854,6337,Settlement Related Sites,,Quarter Plate Glass Negative,Unidentified village site and possible fogou.,Unidentified village site and possible fogou.,Morrab Library,O.858,Stanley Opie,"Possibly Chysauster, New MIll, nr. Penzance",,
855,6338,Settlement Related Sites,,Quarter Plate Glass Negative,Unidentified village site and possible fogou.,Unidentified village site and possible fogou.,Morrab Library,O.859,Stanley Opie,"Possibly Chysauster, New MIll, nr. Penzance",,
856,6339,Settlement Related Sites,,Quarter Plate Glass Negative,Walls of house at Chysauster,,Morrab Library,O.860,Stanley Opie,Chysauster,,
857,6340,Settlement Related Sites,,Quarter Plate Glass Negative,"Recess in House 6, Chysauster",,Morrab Library,O.861,Stanley Opie,"Possibly Chysauster, New MIll, nr. Penzance",,
858,6341,Settlement Related Sites,1928-1929,Quarter Plate Glass Negative,"Excavation of pot-lined hearth, Chysauster",Possibly Hencken (or Kendrick) excavating.,Morrab Library,O.862,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
859,6342,Settlement Related Sites,,Quarter Plate Glass Negative,"Excavation of pot-lined hearth, Chysauster",Possibly Hencken or Kendrick excavating the hearth.,Morrab Library,O.863,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
860,6343,Settlement Related Sites,,Quarter Plate Glass Negative,House wall at Chysauster,,Morrab Library,O.864,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
861,6344,Settlement Related Sites,,Quarter Plate Glass Negative,Hearth or forge in House 3 at Chysauster,,Morrab Library,O.865,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
862,6345,Settlement Related Sites,1928-1933,Quarter Plate Glass Negative,Unexcavated house at Chysauster,,Morrab Library,O.866,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
863,6346,Settlement Related Sites,,Quarter Plate Glass Negative,hut formation at iron age village.,hut formation at iron age village.,Morrab Library,O.867,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
864,6347,Settlement Related Sites,,Quarter Plate Glass Negative,"Excavation of pot-lined hearth, Chysauster",,Morrab Library,O.868,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
865,6348,Settlement Related Sites,,Quarter Plate Glass Negative,General view of Chysauster village,Somebody is visible surveying the background.,Morrab Library,O.869,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
866,6349,Settlement Related Sites,,Quarter Plate Glass Negative,Ground plan of hut-cluster at iron age village.,Ground plan of hut-cluster at iron age village.,Morrab Library,O.870,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
867,6350,Settlement Related Sites,,Quarter Plate Glass Negative,Ground plan of excavated and unexcavated houses at iron age village.,Ground plan of excavated and unexcavated houses at iron age village.,Morrab Library,O.871,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
868,6351,Settlement Related Sites,,Quarter Plate Glass Negative,House 7 at Chysauster,Possibly post-excavation.,Morrab Library,O.872,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
869,6352,Settlement Related Sites,,Quarter Plate Glass Negative,House 7 at Chysauster,,Morrab Library,O.873,Stanley Opie,"Chysauster, New MIll, nr. Penzance",,
870,6353,Settlement Related Sites,,Quarter Plate Glass Negative,Ancient hut circle .,Ancient hut circle .,Morrab Library,O.874,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
871,6354,Settlement Related Sites,,Quarter Plate Glass Negative,Calvadnack hut circle.,Calvadnack hut circle.,Morrab Library,O.875,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
872,6355,Settlement Related Sites,,Quarter Plate Glass Negative,Calvadnack hut circle.,Calvadnack hut circle.,Morrab Library,O.876,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
873,6356,Settlement Related Sites,,Quarter Plate Glass Negative,Calvadnack hut circle.,Calvadnack hut circle.,Morrab Library,O.879,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
874,6357,Settlement Related Sites,,Quarter Plate Glass Negative,Calvadnack hut circle.,Calvadnack hut circle.,Morrab Library,O.880,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
875,6358,Settlement Related Sites,,Quarter Plate Glass Negative,Calvadnack hut circle.,Calvadnack hut circle.,Morrab Library,O.881,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
876,6359,Settlement Related Sites,,Quarter Plate Glass Negative,Calvadnack hut circle.,Calvadnack hut circle.,Morrab Library,O.882,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
877,6360,Settlement Related Sites,,Quarter Plate Glass Negative,Calvadnack hut circle.,Calvadnack hut circle.,Morrab Library,O.883,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
878,6361,Settlement Related Sites,,Quarter Plate Glass Negative,Calvadnack hut circle.,Calvadnack hut circle.,Morrab Library,O.884,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
879,6362,Settlement Related Sites,,Quarter Plate Glass Negative,Calvadnack hut circle.,Calvadnack hut circle.,Morrab Library,O.885,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
880,6363,Settlement Related Sites,,Quarter Plate Glass Negative,Calvadnack hut circle.,Calvadnack hut circle.,Morrab Library,O.886,Stanley Opie,"Calvadnack, Burras, nr. Wendron",,
881,6364,Settlement Related Sites,,Quarter Plate Glass Negative,Unidentified walls and hollow.,Unidentified walls and hollow.,Morrab Library,O.887,Stanley Opie,"Possibly Chysauster, New MIll, nr. Penzance",,
882,6365,Settlement Related Sites,,Quarter Plate Glass Negative,Ancient wall.,Ancient wall.,Morrab Library,O.888,Stanley Opie,,,
883,6366,Settlement Related Sites,,Quarter Plate Glass Negative,Possibly hill fort or cliff castle.,Possibly hill fort or cliff castle.,Morrab Library,O.889,Stanley Opie,,,
884,6367,Stone Circles,,Quarter Plate Glass Negative,A view of Stonehenge from the South East.,A view of Stonehenge from the South East.,Morrab Library,O.890,Stanley Opie,Wiltshire,,
885,6368,Stone Circles,,Quarter Plate Glass Negative,"A view of Stonehenge, stones on horizon.","A view of Stonehenge, stones on horizon.",Morrab Library,O.891,Stanley Opie,Wiltshire,,
886,6369,Stone Circles,,Quarter Plate Glass Negative,Hurlers stone circle,Hurlers stone circle on Bodmin Moor.,Morrab Library,O.892,Stanley Opie,,,
887,6370,Stone Circles,,Quarter Plate Glass Negative,Unidentified stone circle. Possibly on Bodmin Moor,Unidentified stone circle. Possibly on Bodmin Moor,Morrab Library,O.893,Stanley Opie,,,
888,6371,Stone Circles,,Quarter Plate Glass Negative,Unidentified stone circle. Possibly on Bodmin Moor,Unidentified stone circle. Possibly on Bodmin Moor,Morrab Library,O.894,Stanley Opie,,,
889,6372,Stone Circles,,Quarter Plate Glass Negative,Unidentified stone circle. Possibly on Bodmin Moor,Unidentified stone circle. Possibly on Bodmin Moor,Morrab Library,O.895,Stanley Opie,,,
890,6373,Stone Circles,1931-1932,Quarter Plate Glass Negative,Excavation at Chysauster,,Morrab Library,O.896,Stanley Opie,Chysauster,,
891,6374,Stone Circles,,Quarter Plate Glass Negative,Tregeseal East Stone Circle,Tregeseal Circle.,Morrab Library,O.897,Stanley Opie,"St.Just-In-Penwith, Land's End",,
892,6375,Stone Circles,,Quarter Plate Glass Negative,Tregeseal East Stone Circle,Tregeseal East stone circle. Carn Kenidjack can be seen behind it.,Morrab Library,O.898,Stanley Opie,"St.Just-In-Penwith, Land's End",,
893,6376,Archaeology,,Quarter Plate Glass Negative,Unidentified site,"Unidentified site, possibly West Penwith",Morrab Library,O.899,Stanley Opie,,,
894,6377,Archaeology,,Quarter Plate Glass Negative,Unidentified landscape,"Unidentified landscape, probably along the north coast of West Penwith.",Morrab Library,O.900,Stanley Opie,,,
895,6378,Stone Circles,,Flimsy Negative - Other,The Merry Maidens,The Merry Maidens. Flimsey,Morrab Library,O.901,Stanley Opie,"Boleigh, nr. St.Buryan",,
896,6379,Stone Circles,,Flimsy Negative - Other,The nine maidens. Flimsey,The nine maidens.,Morrab Library,O.902,Stanley Opie,"Four Lanes, nr. Redruth",,
897,6380,Stone Circles,,Quarter Plate Glass Negative,"Nine Maidens Stone Circle, Troon",,Morrab Library,O.903,Stanley Opie,"Four Lanes, nr. Redruth",,
898,6381,Stone Circles,,Quarter Plate Glass Negative,"Nine Maidens Stone Circle, Troon",,Morrab Library,O.904,Stanley Opie,"Four Lanes, nr. Redruth",,
899,6382,Stone Circles,,Quarter Plate Glass Negative,"Nine Maidens Stone Circle, Troon",The nine maidens.,Morrab Library,O.905,Stanley Opie,"Four Lanes, nr. Redruth",,
900,6383,Stone Circles,,Quarter Plate Glass Negative,"Nine Maidens Stone Circle, Troon",The nine maidens.,Morrab Library,O.906,Stanley Opie,"Four Lanes, nr. Redruth",,
901,6384,Stone Circles,,Quarter Plate Glass Negative,"Nine Maidens Stone Circle, Troon",The nine maidens.,Morrab Library,O.907,Stanley Opie,"Four Lanes, nr. Redruth",,
902,6385,Stone Circles,,Quarter Plate Glass Negative,"Nine Maidens Stone Circle, Troon",The nine maidens.,Morrab Library,O.910,Stanley Opie,"Four Lanes, nr. Redruth",,
903,6386,Stone Circles,,Quarter Plate Glass Negative,"Nine Maidens Stone Circle, Troon",The nine maidens.,Morrab Library,O.911,Stanley Opie,"Four Lanes, nr. Redruth",,
904,6387,Stone Circles,,Quarter Plate Glass Negative,"Nine Maidens Stone Circle, Troon",The nine maidens.,Morrab Library,O.912,Stanley Opie,"Four Lanes, nr. Redruth",,
905,6388,Stone Circles,1928,Quarter Plate Glass Negative,Boscawen-ûn Stone Circle,The stone circle is being fenced off. A small dais is visible by the central stone. This could be the circle being prepared for the first Gorsedd Kernow in 1928.,Morrab Library,O.913,Stanley Opie,"St.Buryan, West Penwith",O.562,
906,6389,Stone Circles,1928-1939,Quarter Plate Glass Negative,"Unidentified site, possibly West Penwith","Originally catalogued as an ""unknown stone circle"" although this seems unlikely.",Morrab Library,O.914,Stanley Opie,,,
907,6390,Archaeology,,Quarter Plate Glass Negative,Unidentified stone circle or hut circle,,Morrab Library,O.915,Stanley Opie,,,
908,6391,Stone Circles,,Quarter Plate Glass Negative,"Drawing of a stone circle at Stennis, Orkney.","Drawing of a stone circle at Stennis, Orkney.",Morrab Library,O.916,Stanley Opie,"Stennis, Orkney",,
909,6392,Swords and Daggers,,Quarter Plate Glass Negative,Diagram of two bronze daggers found in Ireland.,Diagram of two bronze daggers found in Ireland.,Morrab Library,O.917,Stanley Opie,,,
910,6393,Swords and Daggers,,Quarter Plate Glass Negative,Diagrams of early daggers shapes.,Diagrams of early daggers shapes.,Morrab Library,O.918,Stanley Opie,Ireland,,
911,6394,Swords and Daggers,,Quarter Plate Glass Negative,Diagrams of early daggers shapes.,Diagrams of early daggers shapes.,Morrab Library,O.919,Stanley Opie,,,
912,6395,Swords and Daggers,,Quarter Plate Glass Negative,"Diagram of bronze daggers found at Normanton, Wiltshire.","Diagram of bronze daggers found at Normanton, Wiltshire.",Morrab Library,O.920,Stanley Opie,"Normanton, Wiltshire",,
913,6396,Swords and Daggers,,Quarter Plate Glass Negative,Diagram of a bronze dagger found with a celt.,Diagram of a bronze dagger found with a celt.,Morrab Library,O.921,Stanley Opie,"Benalleck, nr. Par",,
914,6397,Swords and Daggers,,Quarter Plate Glass Negative,Diagram of the blade of a dagger found at Par Moor in 1757.,Diagram of the blade of a dagger found at Par Moor in 1757.,Morrab Library,O.922,Stanley Opie,Par Moor,,
915,6398,Swords and Daggers,,Quarter Plate Glass Negative,Diagram of the blade of a dagger found at Par Moor in 1757.,Diagram of the blade of a dagger found at Par Moor in 1757.,Morrab Library,O.923,Stanley Opie,Par Moor,,
916,6399,Swords and Daggers,,Quarter Plate Glass Negative,Diagrams of early sword handles.,Diagrams of early sword handles.,Morrab Library,O.924,Stanley Opie,,,
917,6400,Swords and Daggers,,Quarter Plate Glass Negative,Diagrams of early sword handles.,Diagrams of early sword handles.,Morrab Library,O.925,Stanley Opie,,,
918,6401,Swords and Daggers,,Quarter Plate Glass Negative,"A 'Carps Tongue' sword, found in the Thames. Now in Brentford Museum","A 'Carps Tongue' sword, found in the Thames. Now in Brentford Museum",Morrab Library,O.926,Stanley Opie,,,
919,6402,Swords and Daggers,,Quarter Plate Glass Negative,A Bronze sword hilt and blade found at Pelynt.,A Bronze sword hilt and blade found at Pelynt.,Morrab Library,O.927,Stanley Opie,Pelynt,,
920,6403,Swords and Daggers,,Quarter Plate Glass Negative,Bronze socketed knife found at Lelant.,Bronze socketed knife found at Lelant.,Morrab Library,O.928,Stanley Opie,Lelant,,
921,6404,Swords and Daggers,,Quarter Plate Glass Negative,Bronze socketed knife found at Lelant.,Bronze socketed knife found at Lelant.,Morrab Library,O.929,Stanley Opie,Lelant,,
922,6405,Swords and Daggers,,Quarter Plate Glass Negative,Drawing of a bronze socketed knife and two unknown artefacts.,Drawing of a bronze socketed knife and two unknown artefacts.,Morrab Library,O.930,Stanley Opie,,,
923,6406,Swords and Daggers,,Quarter Plate Glass Negative,Drawing of a bronze socketed knife and two unknown artefacts.,Drawing of a bronze socketed knife and two unknown artefacts.,Morrab Library,O.931,Stanley Opie,,,
924,6407,Swords and Daggers,,Quarter Plate Glass Negative,Drawing of a bronze socketed knife and two unknown artefacts.,Drawing of a bronze socketed knife and two unknown artefacts.,Morrab Library,O.932,Stanley Opie,,,
925,6408,Swords and Daggers,,Quarter Plate Glass Negative,A bronze knife-dagger found in a barrow at Pelynt.,A bronze knife-dagger found in a barrow at Pelynt.,Morrab Library,O.933,Stanley Opie,Pelynt,,
926,6409,Waterscapes,,Quarter Plate Glass Negative,St. Mary's Harbour.,St. Mary's Harbour.,Morrab Library,O.934,Stanley Opie,"St. Mary's, Isles of Scilly",,
927,6410,Waterscapes,,Quarter Plate Glass Negative,St. Mary's Harbour.,St. Mary's Harbour.,Morrab Library,O.935,Stanley Opie,"St. Mary's, Isles of Scilly",,
928,6411,Waterscapes,,Quarter Plate Glass Negative,View of Western rocks from St. Agnes.,View of Western rocks from St. Agnes.,Morrab Library,O.936,Stanley Opie,"St Agnes, Isles of Scilly",,
929,6412,Waterscapes,,Quarter Plate Glass Negative,View of the sea from Gugh towards Samson.,View of the sea from Gugh towards Samson.,Morrab Library,O.937,Stanley Opie,Isles of Scilly,,
930,6413,Waterscapes,,Quarter Plate Glass Negative,"Rock promontory and cove on Gugh, Isles of Scilly",,Morrab Library,O.938,Stanley Opie,"Gugh, Isles of Scilly",,
931,6414,Waterscapes,,Quarter Plate Glass Negative,View of Islands from Samson,View of Islands from Samson,Morrab Library,O.939,Stanley Opie,"Samson, Isles of Scilly",,
932,6415,Waterscapes,,Quarter Plate Glass Negative,Kist-Vaen on Samson,Kist-Vaen on Samson.,Morrab Library,O.940,Stanley Opie,"Samson, Isles of Scilly",,
933,6416,Waterscapes,,Quarter Plate Glass Negative,Peninnis Head.,Peninnis Head.,Morrab Library,O.941,Stanley Opie,"St. Mary's, Isles of Scilly",,
934,6417,Waterscapes,,Quarter Plate Glass Negative,View of Pipers Hole,View of Pipers Hole.,Morrab Library,O.942,Stanley Opie,"Tresco, Isles of Scilly",,
935,6418,Waterscapes,,Quarter Plate Glass Negative,View of Pipers Hole,View of Pipers Hole.,Morrab Library,O.943,Stanley Opie,"Tresco, Isles of Scilly",,
936,6419,Waterscapes,,Quarter Plate Glass Negative,View of Samson from St. Mary's,View of Samson from St. Mary's.,Morrab Library,O.944,Stanley Opie,"St. Mary's, Isles of Scilly",,
937,6420,Waterscapes,,Quarter Plate Glass Negative,View of Samson from St. Mary's.,View of Samson from St. Mary's.,Morrab Library,O.945,Stanley Opie,"St. Mary's, Isles of Scilly",,
938,6421,Waterscapes,,Quarter Plate Glass Negative,Men-a-vaur rocks off St Helens,Men-a-vaur rocks off St Helens.,Morrab Library,O.946,Stanley Opie,"St. Helens, Isles of Scilly",,
939,6422,Waterscapes,,Quarter Plate Glass Negative,"The Day Mark, St Martins, Isles of Scilly","The Day Mark on the island of St Martins, Isles of Scilly.",Morrab Library,O.947,Stanley Opie,St. Martins,,
940,6423,Waterscapes,,Quarter Plate Glass Negative,"View from St. Martins, Isles of Scilly","View from St. Martins. A possible telegraph station is visible, although the photo is badly blurred.",Morrab Library,O.948,Stanley Opie,St. Martins,,
941,6424,Waterscapes,,Quarter Plate Glass Negative,Gugh Bar which connects Gugh and St. Agnes,"Gugh Bar (a ""tombolo""), connecting Gugh and St. Agnes.",Morrab Library,O.949,Stanley Opie,Isles of Scilly,,
942,6425,Waterscapes,,Quarter Plate Glass Negative,Seascape in the Isles of Scilly,Seascape in the Isles of Scilly.,Morrab Library,O.950,Stanley Opie,Isles of Scilly,,
943,6426,Waterscapes,,Quarter Plate Glass Negative,Possible view from St Martins,A telegraph or radio mast is visible in the left of the photograph.,Morrab Library,O.951,Stanley Opie,Isles of Scilly,,
944,6427,Waterscapes,,Quarter Plate Glass Negative,View of the Islands.,View of the Islands.,Morrab Library,O.952,Stanley Opie,Isles of Scilly,,
945,6428,Waterscapes,,Quarter Plate Glass Negative,View of the Isles of Scilly,View of the Islands.,Morrab Library,O.953,Stanley Opie,Isles of Scilly,,
946,6429,Waterscapes,,Quarter Plate Glass Negative,View of the Isles of Scilly,View of the Islands.,Morrab Library,O.954,Stanley Opie,Isles of Scilly,,
947,6430,Waterscapes,,Quarter Plate Glass Negative,View of the Isles of Scilly,View of the Islands.,Morrab Library,O.955,Stanley Opie,Isles of Scilly,,
948,6431,Waterscapes,,Quarter Plate Glass Negative,View of the Isles of Scilly,View of the Islands.,Morrab Library,O.956,Stanley Opie,Isles of Scilly,,
949,6432,Waterscapes,,Quarter Plate Glass Negative,View of the Islands.,View of the Islands.,Morrab Library,O.957,Stanley Opie,Isles of Scilly,,
950,6433,Waterscapes,,Quarter Plate Glass Negative,View of the Isles of Scilly,View of the Islands.,Morrab Library,O.958,Stanley Opie,Isles of Scilly,,
951,6434,Waterscapes,,Quarter Plate Glass Negative,Sunset over the Isles of Scilly.,Sunset over the Isles of Scilly.,Morrab Library,O.959,Stanley Opie,Isles of Scilly,,
952,6435,Waterscapes,,Quarter Plate Glass Negative,Sunset over the sea nr. Isles of Scilly.,Sunset over the sea nr. Isles of Scilly.,Morrab Library,O.960,Stanley Opie,Isles of Scilly,,
953,6436,Waterscapes,,Quarter Plate Glass Negative,Swanpool lake,Swanpool lake.,Morrab Library,O.961,Stanley Opie,nr. Falmouth,,
954,6437,Waterscapes,,Quarter Plate Glass Negative,"Restronguet Passage, which runs from Mylor to Feock, nr Truro.","Restronguet Passage, which runs from Mylor to Feock, nr Truro.",Morrab Library,O.962,Stanley Opie,nr. Truro,,
955,6438,Waterscapes,,Quarter Plate Glass Negative,"Restronguet Passage, which runs from Mylor to Feock, nr Truro","Restronguet Passage, which runs from Mylor to Feock, nr Truro.",Morrab Library,O.963,Stanley Opie,nr. Truro,,
956,6439,Waterscapes,,Quarter Plate Glass Negative,A Waterfall near the 'Norway Inn',A Waterfall near the 'Norway Inn',Morrab Library,O.964,Stanley Opie,nr. Troro,,
957,6440,Waterscapes,,Quarter Plate Glass Negative,View of the Helford River,View of the Helford River.,Morrab Library,O.965,Stanley Opie,,,
958,6441,Waterscapes,,Quarter Plate Glass Negative,View of the Helford River,,Morrab Library,O.966,Stanley Opie,,,
959,6442,Waterscapes,,Quarter Plate Glass Negative,View of the Helford River.,View of the Helford River.,Morrab Library,O.967,Stanley Opie,,,
960,6443,Waterscapes,,Quarter Plate Glass Negative,View of the river Fal.,View of the river Fal.,Morrab Library,O.968,Stanley Opie,,,
961,6444,Waterscapes,,Quarter Plate Glass Negative,View of the river Fal,View of the river Fal.,Morrab Library,O.969,Stanley Opie,,,
962,6445,Waterscapes,,Quarter Plate Glass Negative,View of the river Fal.,View of the river Fal.,Morrab Library,O.970,Stanley Opie,,,
